genome_ID,BGC product,BiGSCAPE clan,BiGSCAPE family,BGC type
R21__metabat2_low_PE.019.contigs,betalactone,936,936,Others
R21__metabat2_low_PE.028.contigs,sactipeptide,2,1728,RiPPs
R21__metabat2_low_PE.028.contigs,NRPS,642,642,NRPS
R21__metabat2_low_PE.043.contigs,sactipeptide,2,810,RiPPs
R21__metabat2_low_PE.053.contigs,sactipeptide,2,427,RiPPs
R21__metabat2_low_PE.053.contigs,betalactone,1432,1432,Others
R21__metabat2_low_PE.059.contigs,sactipeptide,2,714,RiPPs
R21__metabat2_low_PE.066.contigs,NRPS-like,220,220,NRPS
R21__metabat2_low_PE.066.contigs,betalactone,1368,1368,Others
R21__metabat2_low_PE.066.contigs,sactipeptide,2,425,RiPPs
R22__maxbin2_high_prob.011.contigs,betalactone,969,969,Others
R22__maxbin2_high_prob.028.contigs,sactipeptide,2,1346,RiPPs
R22__maxbin2_high_prob.028.contigs,NRPS,8,8,NRPS
R22__maxbin2_high_prob.028.contigs,NRPS,1788,1788,NRPS
R22__maxbin2_high_prob.028.contigs,bacteriocin,2,651,RiPPs
R22__maxbin2_high_prob.033.contigs,arylpolyene,967,967,Others
R22__maxbin2_high_prob.033.contigs,arylpolyene,990,990,Others
R22__maxbin2_high_prob.033.contigs,arylpolyene,1795,1795,Others
R22__maxbin2_high_prob.045.contigs,arylpolyene,366,366,Others
R22__metabat2_high_PE.025.contigs,arylpolyene,657,657,Others
R22__metabat2_high_PE.038.contigs,bacteriocin,2,182,RiPPs
R22__metabat2_high_PE.038.contigs,NRPS,552,552,NRPS
R22__metabat2_high_PE.038.contigs,NRPS-like,1412,1412,NRPS
R22__metabat2_low_PE.006.contigs,NRPS-like,707,707,NRPS
R22__metabat2_low_PE.022.contigs,arylpolyene,545,545,Others
R22__metabat2_low_PE.033.contigs,NRPS,1776,1776,NRPS
R22__metabat2_low_PE.040.contigs,sactipeptide,2,1048,RiPPs
R22__metabat2_low_PE.043.contigs,arylpolyene,1686,1686,Others
R23__maxbin2_high_prob.006.contigs,NRPS,1217,1217,NRPS
R23__maxbin2_high_prob.017.contigs,bacteriocin,2,239,RiPPs
R23__maxbin2_high_prob.044.contigs,arylpolyene,1298,1298,Others
R23__maxbin2_high_prob.044.contigs,NRPS-like,317,317,NRPS
R23__maxbin2_high_prob.044.contigs,arylpolyene,1165,1165,Others
R23__maxbin2_low_prob.047.contigs,sactipeptide,2,1181,RiPPs
R23__maxbin2_low_prob.047.contigs,NRPS,384,384,NRPS
R23__metabat2_high_PE.006.contigs,NRPS,1731,1731,NRPS
R23__metabat2_high_PE.022.contigs,NRPS,1717,1717,NRPS
R23__metabat2_high_PE.022.contigs,arylpolyene,657,657,Others
R23__metabat2_high_PE.022.contigs,bacteriocin,2,1872,RiPPs
R23__metabat2_high_PE.030.contigs,NRPS,80,80,NRPS
R23__metabat2_high_PE.035.contigs,arylpolyene,1700,1700,Others
R23__metabat2_high_PE.035.contigs,NRPS,503,503,NRPS
R23__metabat2_high_PE.035.contigs,NRPS,752,752,NRPS
R23__metabat2_low_PE.041.contigs,arylpolyene,194,194,Others
R23__metabat2_low_PE.041.contigs,hglE-KS,356,356,PKSother
R23__metabat2_low_PE.041.contigs,arylpolyene,249,249,Others
R24__maxbin2_high_prob.003.contigs,arylpolyene,992,992,Others
R24__maxbin2_high_prob.003.contigs,arylpolyene,573,573,Others
R24__maxbin2_high_prob.003.contigs,NRPS,1931,1931,NRPS
R24__maxbin2_high_prob.033.contigs,terpene,1187,1187,Terpene
R24__maxbin2_high_prob.033.contigs,arylpolyene,380,380,Others
R24__maxbin2_high_prob.033.contigs,NRPS-like,1321,1321,NRPS
R24__maxbin2_high_prob.033.contigs,arylpolyene,1595,1595,Others
R24__maxbin2_high_prob.033.contigs,bacteriocin,2,1455,RiPPs
R24__metabat2_high_PE.033.contigs,NRPS,251,251,NRPS
R24__metabat2_high_PE.033.contigs,arylpolyene,835,835,Others
R24__metabat2_high_PE.033.contigs,arylpolyene,1179,1179,Others
R24__metabat2_high_PE.052.contigs,betalactone,1939,1939,Others
R24__metabat2_low_PE.011.contigs,arylpolyene,126,126,Others
R24__metabat2_low_PE.011.contigs,arylpolyene,1595,1595,Others
R24__metabat2_low_PE.020.contigs,arylpolyene,669,669,Others
R24__metabat2_low_PE.026.contigs,arylpolyene,224,224,Others
R24__metabat2_low_PE.026.contigs,NRPS-like,767,767,NRPS
R24__metabat2_low_PE.026.contigs,terpene,664,664,Terpene
R24__metabat2_low_PE.026.contigs,arylpolyene,1595,1595,Others
R25__maxbin2_low_prob.043.contigs,NRPS,42,42,NRPS
R25__maxbin2_low_prob.043.contigs,lassopeptide,2,88,RiPPs
R25__metabat2_high_PE.022.contigs,betalactone,1447,1447,Others
R25__metabat2_high_PE.022.contigs,NRPS,765,765,NRPS
R25__metabat2_high_PE.022.contigs,sactipeptide,2,314,RiPPs
R25__metabat2_high_PE.055.contigs,NRPS,1646,1646,NRPS
R25__metabat2_high_PE.055.contigs,arylpolyene,1465,1465,Others
R25__metabat2_high_PE.055.contigs,arylpolyene,1595,1595,Others
R25__metabat2_low_PE.004.contigs,TfuA-related,1743,1743,Others
R25__metabat2_low_PE.006.contigs,sactipeptide,2,907,RiPPs
R25__metabat2_low_PE.027.contigs,NRPS,213,213,NRPS
R25__metabat2_low_PE.027.contigs,betalactone,1016,1016,Others
R25__metabat2_low_PE.028.contigs,arylpolyene,589,589,Others
R25__metabat2_low_PE.028.contigs,arylpolyene,1124,1124,Others
R25__metabat2_low_PE.038.contigs,arylpolyene,571,571,Others
R25__metabat2_low_PE.038.contigs,arylpolyene,925,925,Others
R25__metabat2_low_PE.038.contigs,arylpolyene,1296,1296,Others
R25__metabat2_low_PE.048.contigs,NRPS,721,721,NRPS
R25__metabat2_low_PE.048.contigs,NRPS-like,256,256,NRPS
R26__maxbin2_high_prob.014.contigs,TfuA-related,1904,1904,Others
R26__maxbin2_low_prob.015.contigs,NRPS,1601,1601,NRPS
R26__maxbin2_low_prob.020.contigs,NRPS,820,820,NRPS
R26__maxbin2_low_prob.020.contigs,NRPS,123,123,NRPS
R26__metabat2_high_PE.018.contigs,arylpolyene,622,622,Others
R26__metabat2_high_PE.018.contigs,resorcinol,622,622,Others
R26__metabat2_high_PE.025.contigs,arylpolyene,177,177,Others
R26__metabat2_high_PE.030.contigs,NRPS,149,149,NRPS
R26__metabat2_high_PE.030.contigs,NRPS-like,730,730,NRPS
R26__metabat2_high_PE.030.contigs,arylpolyene,1922,1922,Others
R26__metabat2_high_PE.030.contigs,arylpolyene,1765,1765,Others
R26__metabat2_high_PE.046.contigs,NRPS,1740,1740,NRPS
R26__metabat2_high_PE.047.contigs,betalactone,1026,1026,Others
R26__metabat2_high_PE.047.contigs,LAP,2,947,RiPPs
R26__metabat2_high_PE.047.contigs,thiopeptide,2,947,RiPPs
R26__metabat2_high_PE.047.contigs,NRPS-like,1186,1186,NRPS
R26__metabat2_high_PE.047.contigs,sactipeptide,2,1895,RiPPs
R26__metabat2_high_PE.058.contigs,betalactone,43,43,Others
R26__metabat2_low_PE.011.contigs,arylpolyene,379,379,Others
R26__metabat2_low_PE.020.contigs,sactipeptide,2,1484,RiPPs
R26__metabat2_low_PE.037.contigs,NRPS-like,1884,1884,NRPS
R26__metabat2_low_PE.056.contigs,betalactone,232,232,Others
R27__maxbin2_low_prob.018.contigs,NRPS,1378,1378,NRPS
R27__maxbin2_low_prob.044.contigs,NRPS,121,121,NRPS
R27__maxbin2_low_prob.044.contigs,NRPS-like,1898,1898,NRPS
R27__maxbin2_low_prob.044.contigs,NRPS,240,240,NRPS
R27__maxbin2_low_prob.044.contigs,betalactone,375,375,Others
R27__metabat2_high_PE.014.contigs,NRPS,537,537,NRPS
R27__metabat2_high_PE.014.contigs,NRPS,345,345,NRPS
R27__metabat2_high_PE.015.contigs,betalactone,586,586,Others
R27__metabat2_high_PE.018.contigs,NRPS,124,124,NRPS
R27__metabat2_high_PE.018.contigs,arylpolyene,1176,1176,Others
R27__metabat2_high_PE.018.contigs,arylpolyene,1072,1072,Others
R27__metabat2_high_PE.029.contigs,NRPS,128,128,NRPS
R27__metabat2_high_PE.029.contigs,NRPS-like,1438,1438,NRPS
R27__metabat2_high_PE.044.contigs,terpene,103,103,Terpene
R27__metabat2_high_PE.044.contigs,thiopeptide,2,739,RiPPs
R27__metabat2_high_PE.044.contigs,arylpolyene,542,542,Others
R27__metabat2_high_PE.044.contigs,arylpolyene,1680,1680,Others
R27__metabat2_high_PE.044.contigs,arylpolyene,1375,1375,Others
R27__metabat2_high_PE.050.contigs,thiopeptide,2,1460,RiPPs
R27__metabat2_high_PE.050.contigs,thiopeptide,2,302,RiPPs
R27__metabat2_low_PE.022.contigs,arylpolyene,970,970,Others
R27__metabat2_low_PE.022.contigs,NRPS-like,964,964,NRPS
R27__metabat2_low_PE.022.contigs,NRPS,1359,1359,NRPS
R27__metabat2_low_PE.022.contigs,betalactone,1351,1351,Others
R27__metabat2_low_PE.024.contigs,NRPS,1475,1475,NRPS
R27__metabat2_low_PE.024.contigs,NRPS,997,997,NRPS
R27__metabat2_low_PE.024.contigs,TfuA-related,1743,1743,Others
R27__metabat2_low_PE.024.contigs,NRPS,1134,1134,NRPS
R27__metabat2_low_PE.027.contigs,NRPS,1601,1601,NRPS
R27__metabat2_low_PE.046.contigs,thiopeptide,2,647,RiPPs
R27__metabat2_low_PE.046.contigs,NRPS,1193,1193,NRPS
R27__metabat2_low_PE.046.contigs,NRPS,325,325,NRPS
R27__metabat2_low_PE.046.contigs,NRPS,927,927,NRPS
R28__maxbin2_high_prob.046.contigs,NRPS,1217,1217,NRPS
R28__metabat2_high_PE.001.contigs,bacteriocin,2,139,RiPPs
R28__metabat2_high_PE.001.contigs,NRPS,606,606,NRPS
R28__metabat2_high_PE.001.contigs,bacteriocin,2,190,RiPPs
R28__metabat2_high_PE.001.contigs,bacteriocin,2,209,RiPPs
R28__metabat2_high_PE.001.contigs,bacteriocin,2,1287,RiPPs
R28__metabat2_high_PE.001.contigs,bacteriocin,2,1353,RiPPs
R28__metabat2_high_PE.001.contigs,NRPS-like,227,227,NRPS
R28__metabat2_high_PE.001.contigs,bacteriocin,2,636,RiPPs
R28__metabat2_high_PE.001.contigs,NRPS,1110,1110,NRPS
R28__metabat2_high_PE.001.contigs,NRPS-like,1257,1257,NRPS
R28__metabat2_high_PE.001.contigs,NRPS,45,45,NRPS
R28__metabat2_low_PE.021.contigs,NRPS,1040,1040,NRPS
R28__metabat2_low_PE.026.contigs,sactipeptide,2,1174,RiPPs
R28__metabat2_low_PE.030.contigs,terpene,1079,1079,Terpene
R28__metabat2_low_PE.030.contigs,NRPS,1919,1919,NRPS
R28__metabat2_low_PE.030.contigs,terpene,281,281,Terpene
Reba_p2__metabat2_low_PE.017.contigs,terpene,697,697,Terpene
Reba_p2__metabat2_low_PE.017.contigs,bacteriocin,2,995,RiPPs
Reba_p2__metabat2_low_PE.042.contigs,arylpolyene,451,451,Others
Reba_p2__metabat2_low_PE.042.contigs,terpene,1086,1086,Terpene
SAMEA103957793__metabat2_high_PE.001.contigs,sactipeptide,733,733,RiPPs
SAMEA103957793__metabat2_low_PE.003.contigs,T3PKS,594,594,PKSother
SAMEA104315420__maxbin2_high_prob.017.contigs,sactipeptide,2,1469,RiPPs
SAMEA104315420__metabat2_high_PE.040.contigs,arylpolyene,1002,1002,Others
SAMEA104315420__metabat2_low_PE.001.contigs,sactipeptide,2,1135,RiPPs
SAMEA104315420__metabat2_low_PE.006.contigs,sactipeptide,2,98,RiPPs
SAMEA104315420__metabat2_low_PE.006.contigs,NRPS,107,107,NRPS
SAMEA104315420__metabat2_low_PE.009.contigs,sactipeptide,2,349,RiPPs
SAMEA104315420__metabat2_low_PE.011.contigs,sactipeptide,2,1489,RiPPs
SAMEA104315421__metabat2_high_PE.028.contigs,arylpolyene,274,274,Others
SAMEA104315421__metabat2_low_PE.050.contigs,sactipeptide,2,593,RiPPs
SAMEA104315422__maxbin2_low_prob.018.contigs,betalactone,1145,1145,Others
SAMEA104315422__maxbin2_low_prob.018.contigs,arylpolyene,1672,1672,Others
SAMEA104315422__metabat2_high_PE.007.contigs,arylpolyene,1763,1763,Others
SAMEA104315423__metabat2_high_PE.006.contigs,sactipeptide,2,1725,RiPPs
SAMEA104315423__metabat2_high_PE.022.contigs,NRPS,1639,1639,NRPS
SAMEA104315423__metabat2_high_PE.040.contigs,NRPS-like,1777,1777,NRPS
SAMEA104315423__metabat2_low_PE.002.contigs,NRPS-like,450,450,NRPS
SAMEA104315423__metabat2_low_PE.023.contigs,sactipeptide,2,1216,RiPPs
SAMEA104315423__metabat2_low_PE.024.contigs,sactipeptide,2,1852,RiPPs
SAMEA104315423__metabat2_low_PE.028.contigs,phosphonate,7,7,Others
SAMEA104315423__metabat2_low_PE.028.contigs,sactipeptide,2,1908,RiPPs
SAMEA104315423__metabat2_low_PE.035.contigs,sactipeptide,2,324,RiPPs
SAMEA104315423__metabat2_low_PE.035.contigs,NRPS-like,311,311,NRPS
SAMEA104315423__metabat2_low_PE.035.contigs,NRPS-like,467,467,NRPS
SAMEA104315423__metabat2_low_PE.040.contigs,sactipeptide,2,1704,RiPPs
SAMEA104315424__maxbin2_high_prob.001.contigs,arylpolyene,1886,1886,Others
SAMEA104315424__maxbin2_high_prob.001.contigs,betalactone,1886,1886,Others
SAMEA104315424__maxbin2_high_prob.001.contigs,arylpolyene,1092,1092,Others
SAMEA104315424__maxbin2_high_prob.001.contigs,arylpolyene,944,944,Others
SAMEA104315424__metabat2_high_PE.004.contigs,sactipeptide,2,1565,RiPPs
SAMEA104315424__metabat2_high_PE.004.contigs,bacteriocin,2,665,RiPPs
SAMEA104315424__metabat2_high_PE.004.contigs,bacteriocin,2,402,RiPPs
SAMEA104315424__metabat2_low_PE.031.contigs,betalactone,1530,1530,Others
SAMEA104315424__metabat2_low_PE.031.contigs,NRPS,192,192,NRPS
SAMEA104315424__metabat2_low_PE.034.contigs,arylpolyene,1285,1285,Others
SAMEA104315424__metabat2_low_PE.034.contigs,arylpolyene,1120,1120,Others
SAMEA104315424__metabat2_low_PE.038.contigs,terpene,1882,1882,Terpene
SAMEA104315424__metabat2_low_PE.040.contigs,lanthipeptide,2,164,RiPPs
SAMEA104315424__metabat2_low_PE.042.contigs,NRPS-like,1371,1371,NRPS
SAMEA104315425__metabat2_high_PE.033.contigs,NRPS-like,400,400,NRPS
SAMEA104315425__metabat2_high_PE.033.contigs,arylpolyene,1613,1613,Others
SAMEA104315425__metabat2_low_PE.033.contigs,sactipeptide,2,1531,RiPPs
SAMEA104315426__metabat2_high_PE.006.contigs,arylpolyene,1560,1560,Others
SAMEA104315426__metabat2_high_PE.006.contigs,terpene,523,523,Terpene
SAMEA104315426__metabat2_low_PE.002.contigs,NRPS-like,652,652,NRPS
SAMEA104315426__metabat2_low_PE.002.contigs,terpene,116,116,Terpene
SAMEA104315426__metabat2_low_PE.002.contigs,arylpolyene,1355,1355,Others
SAMEA104315426__metabat2_low_PE.002.contigs,terpene,152,152,Terpene
SAMEA104315426__metabat2_low_PE.002.contigs,arylpolyene,1461,1461,Others
SAMEA104315426__metabat2_low_PE.005.contigs,NRPS,33,33,NRPS
SAMEA104315426__metabat2_low_PE.005.contigs,NRPS-like,1456,1456,NRPS
SAMEA104315426__metabat2_low_PE.019.contigs,terpene,1681,1681,Terpene
SAMEA104315426__metabat2_low_PE.040.contigs,sactipeptide,2,169,RiPPs
SAMEA104315427__maxbin2_high_prob.011.contigs,terpene,762,762,Terpene
SAMEA104315427__maxbin2_low_prob.007.contigs,sactipeptide,2,1062,RiPPs
SAMEA104315427__maxbin2_low_prob.031.contigs,NRPS-like,52,52,NRPS
SAMEA104315427__metabat2_high_PE.001.contigs,NRPS-like,273,273,NRPS
SAMEA104315427__metabat2_high_PE.022.contigs,arylpolyene,871,871,Others
SAMEA104315427__metabat2_high_PE.022.contigs,arylpolyene,1088,1088,Others
SAMEA104315427__metabat2_high_PE.022.contigs,bacteriocin,2,180,RiPPs
SAMEA104315427__metabat2_high_PE.022.contigs,bacteriocin,2,1747,RiPPs
SAMEA104315427__metabat2_high_PE.022.contigs,arylpolyene,1372,1372,Others
SAMEA104315427__metabat2_high_PE.030.contigs,arylpolyene,458,458,Others
SAMEA104315427__metabat2_high_PE.030.contigs,arylpolyene,1242,1242,Others
SAMEA104315427__metabat2_high_PE.030.contigs,arylpolyene,108,108,Others
SAMEA104315427__metabat2_low_PE.010.contigs,sactipeptide,2,509,RiPPs
SAMEA104315427__metabat2_low_PE.013.contigs,terpene,1818,1818,Terpene
SAMEA104315427__metabat2_low_PE.013.contigs,terpene,556,556,Terpene
SAMEA104315427__metabat2_low_PE.013.contigs,T1PKS,1617,1617,PKSI
SAMEA104315427__metabat2_low_PE.013.contigs,NRPS-like,1027,1027,NRPS
SAMEA104315427__metabat2_low_PE.013.contigs,hglE-KS,1433,1433,PKSother
SAMEA104315427__metabat2_low_PE.025.contigs,arylpolyene,359,359,Others
SAMEA104315427__metabat2_low_PE.025.contigs,arylpolyene,515,515,Others
SAMEA104315427__metabat2_low_PE.034.contigs,sactipeptide,2,1011,RiPPs
SAMEA104315427__metabat2_low_PE.043.contigs,NRPS-like,353,353,NRPS
SAMEA104315428__metabat2_low_PE.039.contigs,arylpolyene,274,274,Others
SAMEA104315428__metabat2_low_PE.040.contigs,betalactone,1820,1820,Others
SAMEA104315428__metabat2_low_PE.040.contigs,NRPS,1144,1144,NRPS
SAMEA104315429__maxbin2_low_prob.018.contigs,NRPS,974,974,NRPS
SAMEA104315429__metabat2_high_PE.007.contigs,NRPS-like,316,316,NRPS
SAMEA104315429__metabat2_high_PE.016.contigs,arylpolyene,222,222,Others
SAMEA104315429__metabat2_high_PE.016.contigs,arylpolyene,1592,1592,Others
SAMEA104315429__metabat2_high_PE.016.contigs,arylpolyene,1301,1301,Others
SAMEA104315429__metabat2_high_PE.022.contigs,betalactone,1145,1145,Others
SAMEA104315429__metabat2_high_PE.029.contigs,bacteriocin,2,1133,RiPPs
SAMEA104315429__metabat2_high_PE.029.contigs,arylpolyene,816,816,Others
SAMEA104315429__metabat2_high_PE.029.contigs,arylpolyene,768,768,Others
SAMEA104315430__metabat2_low_PE.016.contigs,terpene,66,66,Terpene
SAMEA104315430__metabat2_low_PE.016.contigs,terpene,1682,1682,Terpene
SAMEA104315430__metabat2_low_PE.016.contigs,arylpolyene,736,736,Others
SAMEA104315430__metabat2_low_PE.016.contigs,T1PKS,1634,1634,PKSI
SAMEA104315430__metabat2_low_PE.026.contigs,arylpolyene,1640,1640,Others
SAMEA104315430__metabat2_low_PE.026.contigs,bacteriocin,2,207,RiPPs
SAMEA104315430__metabat2_low_PE.026.contigs,bacteriocin,2,134,RiPPs
SAMEA104315430__metabat2_low_PE.035.contigs,arylpolyene,274,274,Others
SAMEA104315430__metabat2_low_PE.035.contigs,bacteriocin,2,841,RiPPs
SAMEA104315430__metabat2_low_PE.049.contigs,NRPS,1078,1078,NRPS
SAMEA104315431__metabat2_high_PE.024.contigs,terpene,461,461,Terpene
SAMEA104315431__metabat2_low_PE.016.contigs,arylpolyene,769,769,Others
SAMEA104315431__metabat2_low_PE.016.contigs,arylpolyene,546,546,Others
SAMEA104315431__metabat2_low_PE.016.contigs,arylpolyene,1379,1379,Others
SAMEA104315431__metabat2_low_PE.025.contigs,bacteriocin,2,1104,RiPPs
SAMEA104315432__metabat2_high_PE.015.contigs,terpene,1644,1644,Terpene
SAMEA104315432__metabat2_low_PE.014.contigs,NRPS-like,1114,1114,NRPS
SAMEA104315432__metabat2_low_PE.031.contigs,NRPS-like,609,609,NRPS
SAMEA104315432__metabat2_low_PE.040.contigs,arylpolyene,1436,1436,Others
SAMEA104315433__maxbin2_low_prob.023.contigs,NRPS-like,882,882,NRPS
SAMEA104315433__metabat2_low_PE.023.contigs,arylpolyene,1864,1864,Others
SAMEA104315433__metabat2_low_PE.037.contigs,arylpolyene,803,803,Others
SAMEA104315434__metabat2_high_PE.013.contigs,sactipeptide,2,328,RiPPs
SAMEA104315434__metabat2_high_PE.014.contigs,arylpolyene,1474,1474,Others
SAMEA104315434__metabat2_high_PE.014.contigs,arylpolyene,840,840,Others
SAMEA104315434__metabat2_high_PE.014.contigs,arylpolyene,455,455,Others
SAMEA104315434__metabat2_high_PE.014.contigs,NRPS-like,0,0,NRPS
SAMEA104315434__metabat2_high_PE.033.contigs,sactipeptide,2,393,RiPPs
SAMEA104315434__metabat2_low_PE.003.contigs,arylpolyene,817,817,Others
SAMEA104315434__metabat2_low_PE.016.contigs,sactipeptide,2,250,RiPPs
SAMEA104315435__metabat2_high_PE.028.contigs,bacteriocin,2,92,RiPPs
SAMEA104315435__metabat2_high_PE.028.contigs,arylpolyene,1350,1350,Others
SAMEA104315435__metabat2_low_PE.015.contigs,T1PKS,1617,1617,PKSI
SAMEA104315435__metabat2_low_PE.015.contigs,arylpolyene,1615,1615,Others
SAMEA104315435__metabat2_low_PE.020.contigs,NRPS,1222,1222,NRPS
SAMEA104315435__metabat2_low_PE.020.contigs,sactipeptide,2,1294,RiPPs
SAMEA104315435__metabat2_low_PE.020.contigs,lassopeptide,2,489,RiPPs
SAMEA104315436__maxbin2_high_prob.027.contigs,NRPS,1459,1459,NRPS
SAMEA104315436__maxbin2_low_prob.040.contigs,betalactone,1902,1902,Others
SAMEA104315436__metabat2_high_PE.011.contigs,arylpolyene,816,816,Others
SAMEA104315436__metabat2_high_PE.011.contigs,bacteriocin,2,1789,RiPPs
SAMEA104315436__metabat2_high_PE.030.contigs,sactipeptide,2,743,RiPPs
SAMEA104315436__metabat2_high_PE.030.contigs,NRPS,601,601,NRPS
SAMEA104315436__metabat2_high_PE.030.contigs,NRPS,156,156,NRPS
SAMEA104315436__metabat2_low_PE.018.contigs,sactipeptide,2,349,RiPPs
SAMEA104315436__metabat2_low_PE.043.contigs,arylpolyene,1125,1125,Others
SAMEA104315437__metabat2_high_PE.043.contigs,arylpolyene,1595,1595,Others
SAMEA104315437__metabat2_low_PE.010.contigs,hserlactone,41,41,Others
SAMEA104315437__metabat2_low_PE.020.contigs,arylpolyene,1595,1595,Others
SAMEA104315437__metabat2_low_PE.020.contigs,bacteriocin,2,963,RiPPs
SAMEA104315437__metabat2_low_PE.020.contigs,arylpolyene,728,728,Others
SAMEA104315437__metabat2_low_PE.023.contigs,bacteriocin,2,188,RiPPs
SAMEA104315439__maxbin2_low_prob.028.contigs,terpene,1575,1575,Terpene
SAMEA104315439__maxbin2_low_prob.028.contigs,arylpolyene,926,926,Others
SAMEA104315439__metabat2_high_PE.013.contigs,sactipeptide,2,1084,RiPPs
SAMEA104315439__metabat2_high_PE.019.contigs,NRPS,601,601,NRPS
SAMEA104315439__metabat2_low_PE.016.contigs,arylpolyene,504,504,Others
SAMEA104315439__metabat2_low_PE.048.contigs,NRPS-like,1423,1423,NRPS
SAMEA104404097__maxbin2_low_prob.009.contigs,betalactone,843,843,Others
SAMEA104404097__maxbin2_low_prob.009.contigs,sactipeptide,2,1836,RiPPs
SAMEA104404097__maxbin2_low_prob.010.contigs,sactipeptide,2,1117,RiPPs
SAMEA104404097__maxbin2_low_prob.047.contigs,oligosaccharide,553,553,Saccharides
SAMEA104404097__maxbin2_low_prob.047.contigs,sactipeptide,2,1085,RiPPs
SAMEA104404097__maxbin2_low_prob.066.contigs,NRPS-like,1374,1374,NRPS
SAMEA104404097__metabat2_high_PE.061.contigs,sactipeptide,2,354,RiPPs
SAMEA104404097__metabat2_high_PE.096.contigs,arylpolyene,341,341,Others
SAMEA104404097__metabat2_low_PE.069.contigs,sactipeptide,2,950,RiPPs
SAMEA104404098__metabat2_low_PE.002.contigs,arylpolyene,93,93,Others
SAMEA104404100__maxbin2_high_prob.016.contigs,bacteriocin,2,1094,RiPPs
SAMEA104404100__maxbin2_high_prob.016.contigs,thiopeptide,2,1840,RiPPs
SAMEA104404100__maxbin2_high_prob.018.contigs,betalactone,1417,1417,Others
SAMEA104404100__maxbin2_high_prob.079.contigs,sactipeptide,2,372,RiPPs
SAMEA104404100__maxbin2_low_prob.012.contigs,sactipeptide,2,787,RiPPs
SAMEA104404100__maxbin2_low_prob.012.contigs,betalactone,1140,1140,Others
SAMEA104404100__maxbin2_low_prob.032.contigs,sactipeptide,2,744,RiPPs
SAMEA104404100__maxbin2_low_prob.033.contigs,sactipeptide,2,1791,RiPPs
SAMEA104404100__maxbin2_low_prob.037.contigs,arylpolyene,434,434,Others
SAMEA104404100__maxbin2_low_prob.043.contigs,sactipeptide,2,237,RiPPs
SAMEA104404100__metabat2_high_PE.088.contigs,sactipeptide,2,1391,RiPPs
SAMEA104404100__metabat2_high_PE.092.contigs,NRPS,688,688,NRPS
SAMEA104404100__metabat2_high_PE.096.contigs,arylpolyene,1191,1191,Others
SAMEA104404100__metabat2_high_PE.096.contigs,arylpolyene,564,564,Others
SAMEA104404100__metabat2_low_PE.032.contigs,sactipeptide,2,876,RiPPs
SAMEA104404100__metabat2_low_PE.078.contigs,betalactone,173,173,Others
SAMEA104404100__metabat2_low_PE.078.contigs,sactipeptide,2,799,RiPPs
SAMEA104404103__maxbin2_low_prob.034.contigs,arylpolyene,1544,1544,Others
SAMEA104404103__metabat2_high_PE.015.contigs,betalactone,181,181,Others
SAMEA104404103__metabat2_high_PE.037.contigs,sactipeptide,2,82,RiPPs
SAMEA104404103__metabat2_high_PE.047.contigs,sactipeptide,2,830,RiPPs
SAMEA104404106__maxbin2_high_prob.009.contigs,sactipeptide,2,1289,RiPPs
SAMEA104404106__maxbin2_high_prob.009.contigs,NRPS-like,145,145,NRPS
SAMEA104404106__maxbin2_high_prob.062.contigs,sactipeptide,2,1576,RiPPs
SAMEA104404106__maxbin2_low_prob.005.contigs,arylpolyene,646,646,Others
SAMEA104404106__maxbin2_low_prob.018.contigs,NRPS,1892,1892,NRPS
SAMEA104404106__maxbin2_low_prob.059.contigs,NRPS-like,1428,1428,NRPS
SAMEA104404106__maxbin2_low_prob.059.contigs,NRPS-like,32,32,NRPS
SAMEA104404106__metabat2_high_PE.033.contigs,terpene,195,195,Terpene
SAMEA104404106__metabat2_high_PE.050.contigs,arylpolyene,1105,1105,Others
SAMEA104404106__metabat2_high_PE.077.contigs,lanthipeptide,2,1255,RiPPs
SAMEA3387450__maxbin2_low_prob.013.contigs,sactipeptide,2,1550,RiPPs
SAMEA3387450__metabat2_low_PE.003.contigs,sactipeptide,2,292,RiPPs
SAMEA3387451__metabat2_low_PE.031.contigs,sactipeptide,2,350,RiPPs
SAMEA3387452__metabat2_high_PE.025.contigs,sactipeptide,2,1885,RiPPs
SAMEA3387464__metabat2_high_PE.014.contigs,arylpolyene,1390,1390,Others
SAMEA3387464__metabat2_low_PE.022.contigs,sactipeptide,2,167,RiPPs
SAMEA3387469__metabat2_low_PE.004.contigs,NRPS,881,881,NRPS
SAMEA3387471__maxbin2_low_prob.020.contigs,NRPS,106,106,NRPS
SAMEA3387471__maxbin2_low_prob.020.contigs,sactipeptide,733,407,RiPPs
SAMEA3387474__metabat2_low_PE.013.contigs,bacteriocin,2,1431,RiPPs
SAMEA3387475__maxbin2_low_prob.025.contigs,sactipeptide,2,1418,RiPPs
SAMEA3387475__metabat2_high_PE.008.contigs,sactipeptide,2,849,RiPPs
SAMEA3387475__metabat2_low_PE.037.contigs,sactipeptide,2,1391,RiPPs
SAMEA3387476__metabat2_high_PE.011.contigs,sactipeptide,2,292,RiPPs
SAMEA3387476__metabat2_high_PE.017.contigs,sactipeptide,2,1307,RiPPs
SAMEA3387476__metabat2_low_PE.028.contigs,NRPS,1250,1250,NRPS
SAMEA3387476__metabat2_low_PE.028.contigs,sactipeptide,2,1391,RiPPs
